"access_restricted","original_format__001","original_format__002","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","index","group__001","group__002","group__003","group__004","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","location__001","location__002","number_former_id__-","location__003","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","count","dates","language__-","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014"
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686538/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burnham, watch (team member)","indianapolis hoosiers","indianapolis","national league","manager","albumen prints","baseball cards","","","111","bbc","catalog","baseball-cards","","[Watch Burnham, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 133 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686538/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0200/0205f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0200/0205f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0200/0205ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0200/0200/0205fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/0200/0200/0205fv.jpg#h=1024&w=587","http://www.loc.gov/pictures/collection/bbc/item/2007686538/","http://www.loc.gov/item/2007686538/","http://www.loc.gov/pictures/item/2007686538/","http://hdl.loc.gov/loc.pnp/bbc.0205f","http://www.loc.gov/resource/bbc.0205f/","http://lccn.loc.gov/2007686538","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686539/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cahill, john (team member)","indianapolis hoosiers","indianapolis","national league","right fielder","albumen prints","baseball cards","","","112","bbc","catalog","baseball-cards","","[John Cahill, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 134 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686539/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0200/0206f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0200/0206f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0200/0200/0206ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0200/0200/0206fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0200/0200/0206fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2007686539/","http://www.loc.gov/item/2007686539/","http://www.loc.gov/pictures/item/2007686539/","http://hdl.loc.gov/loc.pnp/bbc.0206f","http://www.loc.gov/resource/bbc.0206f/","http://lccn.loc.gov/2007686539","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686540/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","corcoran, larry (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","113","bbc","catalog","baseball-cards","","[Larry Corcoran, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 135 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686540/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0200/0207f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0200/0207f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0200/0207ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0200/0207fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0200/0200/0207fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2007686540/","http://www.loc.gov/item/2007686540/","http://www.loc.gov/pictures/item/2007686540/","http://hdl.loc.gov/loc.pnp/bbc.0207f","http://www.loc.gov/resource/bbc.0207f/","http://lccn.loc.gov/2007686540","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686541/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","denny, jerry (team member)","indianapolis hoosiers","indianapolis","national league","third baseman","albumen prints","baseball cards","","","114","bbc","catalog","baseball-cards","","[Jerry Denny, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 136 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686541/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0200/0208f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0200/0208f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0200/0208ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0200/0200/0208fr.jpg#h=640&w=373","//cdn.loc.gov/service/pnp/bbc/0200/0200/0208fv.jpg#h=1024&w=597","http://www.loc.gov/pictures/collection/bbc/item/2007686541/","http://www.loc.gov/item/2007686541/","http://www.loc.gov/pictures/item/2007686541/","http://hdl.loc.gov/loc.pnp/bbc.0208f","http://www.loc.gov/resource/bbc.0208f/","http://lccn.loc.gov/2007686541","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686542/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","denny, jerry (team member)","indianapolis hoosiers","indianapolis","national league","third baseman","albumen prints","baseball cards","","","115","bbc","catalog","baseball-cards","","[Jerry Denny, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 137 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686542/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0200/0209f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0200/0209f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0200/0209ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0200/0209fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0200/0200/0209fv.jpg#h=1024&w=554","http://www.loc.gov/pictures/collection/bbc/item/2007686542/","http://www.loc.gov/item/2007686542/","http://www.loc.gov/pictures/item/2007686542/","http://hdl.loc.gov/loc.pnp/bbc.0209f","http://www.loc.gov/resource/bbc.0209f/","http://lccn.loc.gov/2007686542","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686543/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","esterbrook, dude (team member)","indianapolis hoosiers","indianapolis","national league","first baseman","albumen prints","baseball cards","","","116","bbc","catalog","baseball-cards","","[Dude Esterbrook, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 138 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686543/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0210f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0210f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0200/0210/0210ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0200/0210/0210fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/0200/0210/0210fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2007686543/","http://www.loc.gov/item/2007686543/","http://www.loc.gov/pictures/item/2007686543/","http://hdl.loc.gov/loc.pnp/bbc.0210f","http://www.loc.gov/resource/bbc.0210f/","http://lccn.loc.gov/2007686543","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686544/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","esterbrook, dude (team member)","indianapolis hoosiers","indianapolis","national league","first baseman","albumen prints","baseball cards","","","117","bbc","catalog","baseball-cards","","[Dude Esterbrook, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 139 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686544/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0211f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0211f_150px.jpg#h=150&w=94","//cdn.loc.gov/service/pnp/bbc/0200/0210/0211ft.gif#h=150&w=94","//cdn.loc.gov/service/pnp/bbc/0200/0210/0211fr.jpg#h=640&w=400","//cdn.loc.gov/service/pnp/bbc/0200/0210/0211fv.jpg#h=1024&w=640","http://www.loc.gov/pictures/collection/bbc/item/2007686544/","http://www.loc.gov/item/2007686544/","http://www.loc.gov/pictures/item/2007686544/","http://hdl.loc.gov/loc.pnp/bbc.0211f","http://www.loc.gov/resource/bbc.0211f/","http://lccn.loc.gov/2007686544","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685694/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nash, billy (team member)","boston beaneaters","boston","national league","third baseman","albumen prints","baseball cards","","","118","bbc","catalog","baseball-cards","","[Billy Nash, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 14 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685694/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0080/0086f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0080/0086f_150px.jpg#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0000/0080/0086ft.gif#h=150&w=88","//cdn.loc.gov/service/pnp/bbc/0000/0080/0086fr.jpg#h=640&w=377","//cdn.loc.gov/service/pnp/bbc/0000/0080/0086fv.jpg#h=1024&w=603","http://www.loc.gov/pictures/collection/bbc/item/2007685694/","http://www.loc.gov/item/2007685694/","http://www.loc.gov/pictures/item/2007685694/","http://hdl.loc.gov/loc.pnp/bbc.0086f","http://www.loc.gov/resource/bbc.0086f/","http://lccn.loc.gov/2007685694","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686545/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","esterbrook, dude (team member)","indianapolis hoosiers","indianapolis","national league","first baseman","albumen prints","baseball cards","","","119","bbc","catalog","baseball-cards","","[Dude Esterbrook, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 140 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686545/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0212f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0212f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0212ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0212fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0200/0210/0212fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2007686545/","http://www.loc.gov/item/2007686545/","http://www.loc.gov/pictures/item/2007686545/","http://hdl.loc.gov/loc.pnp/bbc.0212f","http://www.loc.gov/resource/bbc.0212f/","http://lccn.loc.gov/2007686545","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686546/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","getzien, charlie (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","120","bbc","catalog","baseball-cards","","[Charlie Getzien, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 141 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686546/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0213f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0213f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0210/0213ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0200/0210/0213fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0200/0210/0213fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2007686546/","http://www.loc.gov/item/2007686546/","http://www.loc.gov/pictures/item/2007686546/","http://hdl.loc.gov/loc.pnp/bbc.0213f","http://www.loc.gov/resource/bbc.0213f/","http://lccn.loc.gov/2007686546","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686547/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","albumen prints","baseball cards","","","121","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 142 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686547/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0214f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0214f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0214ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0214fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0200/0210/0214fv.jpg#h=1024&w=559","http://www.loc.gov/pictures/collection/bbc/item/2007686547/","http://www.loc.gov/item/2007686547/","http://www.loc.gov/pictures/item/2007686547/","http://hdl.loc.gov/loc.pnp/bbc.0214f","http://www.loc.gov/resource/bbc.0214f/","http://lccn.loc.gov/2007686547","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686548/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","albumen prints","baseball cards","","","122","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 143 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686548/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0215f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0215f_150px.jpg#h=150&w=78","//cdn.loc.gov/service/pnp/bbc/0200/0210/0215ft.gif#h=150&w=78","//cdn.loc.gov/service/pnp/bbc/0200/0210/0215fr.jpg#h=640&w=333","//cdn.loc.gov/service/pnp/bbc/0200/0210/0215fv.jpg#h=1024&w=532","http://www.loc.gov/pictures/collection/bbc/item/2007686548/","http://www.loc.gov/item/2007686548/","http://www.loc.gov/pictures/item/2007686548/","http://hdl.loc.gov/loc.pnp/bbc.0215f","http://www.loc.gov/resource/bbc.0215f/","http://lccn.loc.gov/2007686548","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686549/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","albumen prints","baseball cards","","","123","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 144 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686549/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0216f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0216f_150px.jpg#h=150&w=71","//cdn.loc.gov/service/pnp/bbc/0200/0210/0216ft.gif#h=150&w=71","//cdn.loc.gov/service/pnp/bbc/0200/0210/0216fr.jpg#h=640&w=304","//cdn.loc.gov/service/pnp/bbc/0200/0210/0216fv.jpg#h=1024&w=486","http://www.loc.gov/pictures/collection/bbc/item/2007686549/","http://www.loc.gov/item/2007686549/","http://www.loc.gov/pictures/item/2007686549/","http://hdl.loc.gov/loc.pnp/bbc.0216f","http://www.loc.gov/resource/bbc.0216f/","http://lccn.loc.gov/2007686549","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686414/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glasscock, jack (team member)","indianapolis hoosiers","indianapolis","national league","shortstop","albumen prints","baseball cards","","","124","bbc","catalog","baseball-cards","","[Jack Glasscock, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 145 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686414/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0217f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0217f_150px.jpg#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/0200/0210/0217ft.gif#h=150&w=70","//cdn.loc.gov/service/pnp/bbc/0200/0210/0217fr.jpg#h=640&w=300","//cdn.loc.gov/service/pnp/bbc/0200/0210/0217fv.jpg#h=1024&w=480","http://www.loc.gov/pictures/collection/bbc/item/2007686414/","http://www.loc.gov/item/2007686414/","http://www.loc.gov/pictures/item/2007686414/","http://hdl.loc.gov/loc.pnp/bbc.0217f","http://www.loc.gov/resource/bbc.0217f/","http://lccn.loc.gov/2007686414","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686415/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","healey, egyptian (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","125","bbc","catalog","baseball-cards","","[Egyptian Healey, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 146 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686415/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0218f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0218f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0210/0218ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0200/0210/0218fr.jpg#h=640&w=344","//cdn.loc.gov/service/pnp/bbc/0200/0210/0218fv.jpg#h=1024&w=551","http://www.loc.gov/pictures/collection/bbc/item/2007686415/","http://www.loc.gov/item/2007686415/","http://www.loc.gov/pictures/item/2007686415/","http://hdl.loc.gov/loc.pnp/bbc.0218f","http://www.loc.gov/resource/bbc.0218f/","http://lccn.loc.gov/2007686415","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686416/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","healey, egyptian (team member)","indianapolis hoosiers","indianapolis","national league","pitcher","albumen prints","baseball cards","","","126","bbc","catalog","baseball-cards","","[Egyptian Healey, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 147 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686416/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0210/0219f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0210/0219f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0219ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0210/0219fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/0200/0210/0219fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2007686416/","http://www.loc.gov/item/2007686416/","http://www.loc.gov/pictures/item/2007686416/","http://hdl.loc.gov/loc.pnp/bbc.0219f","http://www.loc.gov/resource/bbc.0219f/","http://lccn.loc.gov/2007686416","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686417/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgeachy, jack (team member)","indianapolis hoosiers","indianapolis","national league","center fielder","albumen prints","baseball cards","","","127","bbc","catalog","baseball-cards","","[Jack McGeachy, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 148 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686417/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0220f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0220f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0200/0220/0220ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0200/0220/0220fr.jpg#h=640&w=340","//cdn.loc.gov/service/pnp/bbc/0200/0220/0220fv.jpg#h=1024&w=544","http://www.loc.gov/pictures/collection/bbc/item/2007686417/","http://www.loc.gov/item/2007686417/","http://www.loc.gov/pictures/item/2007686417/","http://hdl.loc.gov/loc.pnp/bbc.0220f","http://www.loc.gov/resource/bbc.0220f/","http://lccn.loc.gov/2007686417","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007686550/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcgeachy, jack (team member)","indianapolis hoosiers","indianapolis","national league","center fielder","albumen prints","baseball cards","","","128","bbc","catalog","baseball-cards","","[Jack McGeachy, Indianapolis Hoosiers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:39:17.546Z","pictures","catalog","2016-05-17T21:36:23.407Z","1887","","LOT 13163-05, no. 149 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007686550/","","False","//cdn.loc.gov/service/pnp/bbc/0200/0220/0221f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0200/0220/0221f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0220/0221ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0200/0220/0221fr.jpg#h=640&w=349","//cdn.loc.gov/service/pnp/bbc/0200/0220/0221fv.jpg#h=1024&w=558","http://www.loc.gov/pictures/collection/bbc/item/2007686550/","http://www.loc.gov/item/2007686550/","http://www.loc.gov/pictures/item/2007686550/","http://hdl.loc.gov/loc.pnp/bbc.0221f","http://www.loc.gov/resource/bbc.0221f/","http://lccn.loc.gov/2007686550","","","","","","","",""
"False","photo, print, drawing","","goodwin & co.","http://www.loc.gov/item/2007685695/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","o'rourke, tom (team member)","boston beaneaters","boston","national league","catcher","albumen prints","baseball cards","","","129","bbc","catalog","baseball-cards","","[Tom O'Rourke, Boston Beaneaters, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","","","","","True","1 photographic print : albumen.","2016-05-17T21:38:50.561Z","pictures","catalog","2016-05-17T21:36:22.123Z","1887","","LOT 13163-05, no. 15 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","","","english","https://www.loc.gov/item/2007685695/","","False","//cdn.loc.gov/service/pnp/bbc/0000/0080/0087f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0000/0080/0087f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0000/0080/0087ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0000/0080/0087fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/0000/0080/0087fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2007685695/","http://www.loc.gov/item/2007685695/","http://www.loc.gov/pictures/item/2007685695/","http://hdl.loc.gov/loc.pnp/bbc.0087f","http://www.loc.gov/resource/bbc.0087f/","http://lccn.loc.gov/2007685695","","","","","","","",""
