"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","index","group__001","group__002","group__003","group__004","title","online_format__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676883/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","carey, scoops (team member)","memphis","southern league","baseball cards","relief prints","color","","","","","","","1019","bbc","catalog","baseball-cards","","[Scoops Carey, Memphis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 406 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676883/","False","//cdn.loc.gov/service/pnp/bbc/1000/1070/1075f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1070/1075f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1070/1075ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1070/1075fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/1000/1070/1075fv.jpg#h=1024&w=564","http://www.loc.gov/pictures/collection/bbc/item/2008676883/","http://hdl.loc.gov/loc.pnp/bbc.1075b","http://www.loc.gov/item/2008676883/","http://www.loc.gov/pictures/item/2008676883/","http://hdl.loc.gov/loc.pnp/bbc.1075f","http://www.loc.gov/resource/bbc.1075f/","http://www.loc.gov/resource/bbc.1075b/","http://lccn.loc.gov/2008676883","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676884/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","cranston, bill (team member)","memphis","southern league","baseball cards","relief prints","color","","","","","","","1020","bbc","catalog","baseball-cards","","[Bill Cranston, Memphis Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 407 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676884/","False","//cdn.loc.gov/service/pnp/bbc/1000/1070/1076f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1070/1076f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1070/1076ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1070/1076fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/1000/1070/1076fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676884/","http://hdl.loc.gov/loc.pnp/bbc.1076b","http://www.loc.gov/item/2008676884/","http://www.loc.gov/pictures/item/2008676884/","http://hdl.loc.gov/loc.pnp/bbc.1076f","http://www.loc.gov/resource/bbc.1076f/","http://www.loc.gov/resource/bbc.1076b/","http://lccn.loc.gov/2008676884","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676885/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hickman, gordon (team member)","mobile","southern league","baseball cards","relief prints","color","","","","","","","1021","bbc","catalog","baseball-cards","","[Gordon Hickman, Mobile Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 408 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676885/","False","//cdn.loc.gov/service/pnp/bbc/1000/1070/1077f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1070/1077f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1070/1077ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1070/1077fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/1000/1070/1077fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676885/","http://hdl.loc.gov/loc.pnp/bbc.1077b","http://www.loc.gov/item/2008676885/","http://www.loc.gov/pictures/item/2008676885/","http://hdl.loc.gov/loc.pnp/bbc.1077f","http://www.loc.gov/resource/bbc.1077f/","http://www.loc.gov/resource/bbc.1077b/","http://lccn.loc.gov/2008676885","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676886/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","thornton, woodie (team member)","mobile","southern league","baseball cards","relief prints","color","","","","","","","1022","bbc","catalog","baseball-cards","","[Woodie Thornton, Mobile Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 409 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676886/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1087f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1087f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1000/1080/1087ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1000/1080/1087fr.jpg#h=640&w=367","//cdn.loc.gov/service/pnp/bbc/1000/1080/1087fv.jpg#h=1024&w=586","http://www.loc.gov/pictures/collection/bbc/item/2008676886/","http://hdl.loc.gov/loc.pnp/bbc.1087b","http://www.loc.gov/item/2008676886/","http://www.loc.gov/pictures/item/2008676886/","http://hdl.loc.gov/loc.pnp/bbc.1087f","http://www.loc.gov/resource/bbc.1087f/","http://www.loc.gov/resource/bbc.1087b/","http://lccn.loc.gov/2008676886","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675165/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wilhelm, kaiser (team member)","brooklyn superbas","brooklyn","national league","pitcher","baseball cards","relief prints","color","","","","","1023","bbc","catalog","baseball-cards","","[Kaiser Wilhelm, Brooklyn Superbas, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1909","","LOT 13163-18, no. 41 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675165/","False","//cdn.loc.gov/service/pnp/bbc/0700/0710/0710f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0700/0710/0710f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0710/0710ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0700/0710/0710fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0700/0710/0710fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008675165/","http://hdl.loc.gov/loc.pnp/bbc.0710b","http://www.loc.gov/item/2008675165/","http://www.loc.gov/pictures/item/2008675165/","http://hdl.loc.gov/loc.pnp/bbc.0710f","http://www.loc.gov/resource/bbc.0710f/","http://www.loc.gov/resource/bbc.0710b/","http://lccn.loc.gov/2008675165","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676887/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","greminger, ed (team member)","montgomery","southern league","baseball cards","relief prints","color","","","","","","","1024","bbc","catalog","baseball-cards","","[Ed Greminger, Montgomery Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 410 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676887/","False","//cdn.loc.gov/service/pnp/bbc/1000/1070/1078f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1070/1078ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1000/1070/1078f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/1000/1070/1078fr.jpg#h=640&w=369","//cdn.loc.gov/service/pnp/bbc/1000/1070/1078fv.jpg#h=1024&w=591","http://www.loc.gov/pictures/collection/bbc/item/2008676887/","http://hdl.loc.gov/loc.pnp/bbc.1078b","http://www.loc.gov/item/2008676887/","http://www.loc.gov/pictures/item/2008676887/","http://hdl.loc.gov/loc.pnp/bbc.1078f","http://www.loc.gov/resource/bbc.1078f/","http://www.loc.gov/resource/bbc.1078b/","http://lccn.loc.gov/2008676887","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676888/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hart, jimmy (team member)","montgomery","southern league","baseball cards","relief prints","color","","","","","","","1025","bbc","catalog","baseball-cards","","[Jimmy Hart, Montgomery Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 411 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676888/","False","//cdn.loc.gov/service/pnp/bbc/1000/1070/1079f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1070/1079f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1070/1079ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1070/1079fr.jpg#h=640&w=352","//cdn.loc.gov/service/pnp/bbc/1000/1070/1079fv.jpg#h=1024&w=563","http://www.loc.gov/pictures/collection/bbc/item/2008676888/","http://hdl.loc.gov/loc.pnp/bbc.1079b","http://www.loc.gov/item/2008676888/","http://www.loc.gov/pictures/item/2008676888/","http://hdl.loc.gov/loc.pnp/bbc.1079f","http://www.loc.gov/resource/bbc.1079f/","http://www.loc.gov/resource/bbc.1079b/","http://lccn.loc.gov/2008676888","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676889/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","persons, arch (team member)","montgomery","southern league","baseball cards","relief prints","color","","","","","","","1026","bbc","catalog","baseball-cards","","[Arch Persons, Montgomery Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 412 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676889/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1080f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1080f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1080/1080ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1080/1080fr.jpg#h=640&w=353","//cdn.loc.gov/service/pnp/bbc/1000/1080/1080fv.jpg#h=1024&w=565","http://www.loc.gov/pictures/collection/bbc/item/2008676889/","http://hdl.loc.gov/loc.pnp/bbc.1080b","http://www.loc.gov/item/2008676889/","http://www.loc.gov/pictures/item/2008676889/","http://hdl.loc.gov/loc.pnp/bbc.1080f","http://www.loc.gov/resource/bbc.1080f/","http://www.loc.gov/resource/bbc.1080b/","http://lccn.loc.gov/2008676889","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676890/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","rockenfeld, ike (team member)","montgomery","southern league","baseball cards","relief prints","color","","","","","","","1027","bbc","catalog","baseball-cards","","[Ike Rockenfeld, Montgomery Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 413 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676890/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1081f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1081f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1080/1081ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1080/1081fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1000/1080/1081fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008676890/","http://hdl.loc.gov/loc.pnp/bbc.1081b","http://www.loc.gov/item/2008676890/","http://www.loc.gov/pictures/item/2008676890/","http://hdl.loc.gov/loc.pnp/bbc.1081f","http://www.loc.gov/resource/bbc.1081f/","http://www.loc.gov/resource/bbc.1081b/","http://lccn.loc.gov/2008676890","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676891/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bay, harry (team member)","nashville","southern league","baseball cards","relief prints","color","","","","","","","1028","bbc","catalog","baseball-cards","","[Harry Bay, Nashville Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 414 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676891/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1082f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1082f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1000/1080/1082ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1000/1080/1082fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/1000/1080/1082fv.jpg#h=1024&w=579","http://www.loc.gov/pictures/collection/bbc/item/2008676891/","http://hdl.loc.gov/loc.pnp/bbc.1082b","http://www.loc.gov/item/2008676891/","http://www.loc.gov/pictures/item/2008676891/","http://hdl.loc.gov/loc.pnp/bbc.1082f","http://www.loc.gov/resource/bbc.1082f/","http://www.loc.gov/resource/bbc.1082b/","http://lccn.loc.gov/2008676891","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676892/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","bernhard, bill (team member)","nashville","southern league","baseball cards","relief prints","color","","","","","","","1029","bbc","catalog","baseball-cards","","[Bill Bernhard, Nashville Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 415 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676892/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1083f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1083ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1080/1083f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1080/1083fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1000/1080/1083fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676892/","http://hdl.loc.gov/loc.pnp/bbc.1083b","http://www.loc.gov/item/2008676892/","http://www.loc.gov/pictures/item/2008676892/","http://hdl.loc.gov/loc.pnp/bbc.1083f","http://www.loc.gov/resource/bbc.1083f/","http://www.loc.gov/resource/bbc.1083b/","http://lccn.loc.gov/2008676892","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676893/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","ellam, roy (team member)","nashville","southern league","baseball cards","relief prints","color","","","","","","","1030","bbc","catalog","baseball-cards","","[Roy Ellam, Nashville Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 416 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676893/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1084f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1084ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/1000/1080/1084f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1000/1080/1084fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/1000/1080/1084fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676893/","http://hdl.loc.gov/loc.pnp/bbc.1084b","http://www.loc.gov/item/2008676893/","http://www.loc.gov/pictures/item/2008676893/","http://hdl.loc.gov/loc.pnp/bbc.1084f","http://www.loc.gov/resource/bbc.1084f/","http://www.loc.gov/resource/bbc.1084b/","http://lccn.loc.gov/2008676893","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676894/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","perdue, hub (team member)","nashville","southern league","baseball cards","relief prints","color","","","","","","","1031","bbc","catalog","baseball-cards","","[Hub Perdue, Nashville Team, baseball card portrait]","image","","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:58.373Z","pictures","catalog","2016-05-17T21:36:28.391Z","1909","","LOT 13163-18, no. 417 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676894/","False","//cdn.loc.gov/service/pnp/bbc/1000/1080/1085f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1000/1080/1085f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1000/1080/1085ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1000/1080/1085fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/1000/1080/1085fv.jpg#h=1024&w=582","http://www.loc.gov/pictures/collection/bbc/item/2008676894/","http://hdl.loc.gov/loc.pnp/bbc.1085b","http://www.loc.gov/item/2008676894/","http://www.loc.gov/pictures/item/2008676894/","http://hdl.loc.gov/loc.pnp/bbc.1085f","http://www.loc.gov/resource/bbc.1085f/","http://www.loc.gov/resource/bbc.1085b/","http://lccn.loc.gov/2008676894","","","","","","","","",""
