"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","subject__014","subject__015","index","group__001","group__002","group__003","group__004","title","online_format__-","location__-","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012","aka__013","aka__014","aka__015","aka__016","aka__017"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677395/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","moran, pat (team member)","philadelphia phillies","philadelphia","national league","catcher","baseball cards","photomechanical prints","","","","","","","","","1519","bbc","catalog","baseball-cards","","[Patrick J. Moran, Philadelphia Phillies, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 83 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677395/","False","//cdn.loc.gov/service/pnp/bbc/1400/1420/1425f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1420/1425f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1425ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1425fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/1400/1420/1425fv.jpg#h=1024&w=583","http://www.loc.gov/pictures/collection/bbc/item/2008677395/","http://hdl.loc.gov/loc.pnp/bbc.1425b","http://www.loc.gov/item/2008677395/","http://www.loc.gov/pictures/item/2008677395/","http://hdl.loc.gov/loc.pnp/bbc.1425f","http://www.loc.gov/resource/bbc.1425f/","http://www.loc.gov/resource/bbc.1425b/","http://lccn.loc.gov/2008677395","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677396/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","paskert, dode (team member)","philadelphia phillies","philadelphia","national league","outfielder","baseball cards","photomechanical prints","","","","","","","","","1520","bbc","catalog","baseball-cards","","[George Paskert, Philadelphia Phillies, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 84 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677396/","False","//cdn.loc.gov/service/pnp/bbc/1400/1420/1426f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1420/1426f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1426ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1426fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/1400/1420/1426fv.jpg#h=1024&w=583","http://www.loc.gov/pictures/collection/bbc/item/2008677396/","http://hdl.loc.gov/loc.pnp/bbc.1426b","http://www.loc.gov/item/2008677396/","http://www.loc.gov/pictures/item/2008677396/","http://hdl.loc.gov/loc.pnp/bbc.1426f","http://www.loc.gov/resource/bbc.1426f/","http://www.loc.gov/resource/bbc.1426b/","http://lccn.loc.gov/2008677396","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677397/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","rowan, jack (team member)","philadelphia phillies","philadelphia","national league","pitcher","baseball cards","photomechanical prints","","","","","","","","","1521","bbc","catalog","baseball-cards","","[John A. Rowan, Philadelphia Phillies, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 85 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677397/","False","//cdn.loc.gov/service/pnp/bbc/1400/1420/1427f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1420/1427f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1427ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1420/1427fr.jpg#h=640&w=364","//cdn.loc.gov/service/pnp/bbc/1400/1420/1427fv.jpg#h=1024&w=583","http://www.loc.gov/pictures/collection/bbc/item/2008677397/","http://hdl.loc.gov/loc.pnp/bbc.1427b","http://www.loc.gov/item/2008677397/","http://www.loc.gov/pictures/item/2008677397/","http://hdl.loc.gov/loc.pnp/bbc.1427f","http://www.loc.gov/resource/bbc.1427f/","http://www.loc.gov/resource/bbc.1427b/","http://lccn.loc.gov/2008677397","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677398/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","titus, john (team member)","philadelphia phillies","philadelphia","national league","right fielder","baseball cards","photomechanical prints","","","","","","","","","1522","bbc","catalog","baseball-cards","","[John Titus, Philadelphia Phillies, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 86 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677398/","False","//cdn.loc.gov/service/pnp/bbc/1400/1420/1428f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1420/1428f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1400/1420/1428ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1400/1420/1428fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1400/1420/1428fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008677398/","http://hdl.loc.gov/loc.pnp/bbc.1428b","http://www.loc.gov/item/2008677398/","http://www.loc.gov/pictures/item/2008677398/","http://hdl.loc.gov/loc.pnp/bbc.1428f","http://www.loc.gov/resource/bbc.1428f/","http://www.loc.gov/resource/bbc.1428b/","http://lccn.loc.gov/2008677398","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677399/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","byrne, bobby (team member)","pittsburgh pirates","pittsburgh","national league","third baseman","baseball cards","photomechanical prints","","","","","","","","","1523","bbc","catalog","baseball-cards","","[Robert Byrne, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 87 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677399/","False","//cdn.loc.gov/service/pnp/bbc/1400/1420/1429f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1420/1429f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1420/1429ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1420/1429fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/1400/1420/1429fv.jpg#h=1024&w=586","http://www.loc.gov/pictures/collection/bbc/item/2008677399/","http://hdl.loc.gov/loc.pnp/bbc.1429b","http://www.loc.gov/item/2008677399/","http://www.loc.gov/pictures/item/2008677399/","http://hdl.loc.gov/loc.pnp/bbc.1429f","http://www.loc.gov/resource/bbc.1429f/","http://www.loc.gov/resource/bbc.1429b/","http://lccn.loc.gov/2008677399","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677400/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","camnitz, howie (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","baseball cards","photomechanical prints","","","","","","","","","1524","bbc","catalog","baseball-cards","","[Howard Camnitz, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 88 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677400/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1430f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1430f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1430/1430ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1430/1430fr.jpg#h=640&w=368","//cdn.loc.gov/service/pnp/bbc/1400/1430/1430fv.jpg#h=1024&w=589","http://www.loc.gov/pictures/collection/bbc/item/2008677400/","http://hdl.loc.gov/loc.pnp/bbc.1430b","http://www.loc.gov/item/2008677400/","http://www.loc.gov/pictures/item/2008677400/","http://hdl.loc.gov/loc.pnp/bbc.1430f","http://www.loc.gov/resource/bbc.1430f/","http://www.loc.gov/resource/bbc.1430b/","http://lccn.loc.gov/2008677400","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677401/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clarke, fred (team member)","pittsburgh pirates","pittsburgh","national league","left fielder","baseball cards","photomechanical prints","","","","","","","","","1525","bbc","catalog","baseball-cards","","[Fred Clarke, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 89 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677401/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1431f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1431f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1400/1430/1431ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1400/1430/1431fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/1400/1430/1431fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008677401/","http://hdl.loc.gov/loc.pnp/bbc.1431b","http://www.loc.gov/item/2008677401/","http://www.loc.gov/pictures/item/2008677401/","http://hdl.loc.gov/loc.pnp/bbc.1431f","http://www.loc.gov/resource/bbc.1431f/","http://www.loc.gov/resource/bbc.1431b/","http://lccn.loc.gov/2008677401","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677456/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","shean, dave (team member)","boston rustlers","boston","national league","second baseman","baseball cards","photomechanical prints","","","","","","","","","1526","bbc","catalog","baseball-cards","","[David Shean, Boston Rustlers, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 9 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677456/","False","//cdn.loc.gov/service/pnp/bbc/1300/1350/1351f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1300/1350/1351f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1300/1350/1351ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1300/1350/1351fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/1300/1350/1351fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008677456/","http://hdl.loc.gov/loc.pnp/bbc.1351b","http://www.loc.gov/item/2008677456/","http://www.loc.gov/pictures/item/2008677456/","http://hdl.loc.gov/loc.pnp/bbc.1351f","http://www.loc.gov/resource/bbc.1351f/","http://www.loc.gov/resource/bbc.1351b/","http://lccn.loc.gov/2008677456","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677402/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","flynn, john (team member)","pittsburgh pirates","pittsburgh","national league","first baseman","baseball cards","photomechanical prints","","","","","","","","","1527","bbc","catalog","baseball-cards","","[John Flynn, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 90 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677402/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1432f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1432f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/1400/1430/1432ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/1400/1430/1432fr.jpg#h=640&w=336","//cdn.loc.gov/service/pnp/bbc/1400/1430/1432fv.jpg#h=1024&w=538","http://www.loc.gov/pictures/collection/bbc/item/2008677402/","http://hdl.loc.gov/loc.pnp/bbc.1432b","http://www.loc.gov/item/2008677402/","http://www.loc.gov/pictures/item/2008677402/","http://hdl.loc.gov/loc.pnp/bbc.1432f","http://www.loc.gov/resource/bbc.1432f/","http://www.loc.gov/resource/bbc.1432b/","http://lccn.loc.gov/2008677402","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677403/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","gibson, george (team member)","pittsburgh pirates","pittsburgh","national league","catcher","baseball cards","photomechanical prints","","","","","","","","","1528","bbc","catalog","baseball-cards","","[Geo. Gibson, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 91 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677403/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1433f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1433ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/1400/1430/1433f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1430/1433fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/1400/1430/1433fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008677403/","http://hdl.loc.gov/loc.pnp/bbc.1433b","http://www.loc.gov/item/2008677403/","http://www.loc.gov/pictures/item/2008677403/","http://hdl.loc.gov/loc.pnp/bbc.1433f","http://www.loc.gov/resource/bbc.1433f/","http://www.loc.gov/resource/bbc.1433b/","http://lccn.loc.gov/2008677403","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677404/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","leach, tommy (team member)","pittsburgh pirates","pittsburgh","national league","outfielder","baseball cards","photomechanical prints","","","","","","","","","1529","bbc","catalog","baseball-cards","","[Thomas W. Leach, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 92 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677404/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1434f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1434f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1430/1434ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/1400/1430/1434fr.jpg#h=640&w=363","//cdn.loc.gov/service/pnp/bbc/1400/1430/1434fv.jpg#h=1024&w=581","http://www.loc.gov/pictures/collection/bbc/item/2008677404/","http://hdl.loc.gov/loc.pnp/bbc.1434b","http://www.loc.gov/item/2008677404/","http://www.loc.gov/pictures/item/2008677404/","http://hdl.loc.gov/loc.pnp/bbc.1434f","http://www.loc.gov/resource/bbc.1434f/","http://www.loc.gov/resource/bbc.1434b/","http://lccn.loc.gov/2008677404","","","","","","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008677405/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","leever, sam (team member)","pittsburgh pirates","pittsburgh","national league","pitcher","baseball cards","photomechanical prints","","","","","","","","","1530","bbc","catalog","baseball-cards","","[Sam Leever, Pittsburgh Pirates, baseball card portrait]","image","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photomechanical print.","2016-05-17T21:41:43.594Z","pictures","catalog","2016-05-17T21:36:30.134Z","1911","","LOT 13163-25, no. 93 [P&P]","Gold Borders (T205)","1911-01-01T00:00:00Z","english","https://www.loc.gov/item/2008677405/","False","//cdn.loc.gov/service/pnp/bbc/1400/1430/1435f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/1400/1430/1435f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1430/1435ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/1400/1430/1435fr.jpg#h=640&w=366","//cdn.loc.gov/service/pnp/bbc/1400/1430/1435fv.jpg#h=1024&w=586","http://www.loc.gov/pictures/collection/bbc/item/2008677405/","http://hdl.loc.gov/loc.pnp/bbc.1435b","http://www.loc.gov/item/2008677405/","http://www.loc.gov/pictures/item/2008677405/","http://hdl.loc.gov/loc.pnp/bbc.1435f","http://www.loc.gov/resource/bbc.1435f/","http://www.loc.gov/resource/bbc.1435b/","http://lccn.loc.gov/2008677405","","","","","","","","",""
