"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","index","group__001","group__002","group__003","group__004","title","online_format__-","location__001","location__002","number_former_id__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","number__-","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675090/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","andrews, wally (team member)","omaha","minor league","first baseman","albumen prints","baseball cards","","","","","","460","bbc","catalog","baseball-cards","","[Wally Andrews, Omaha Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 448 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675090/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0520f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0520f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0520/0520ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0520/0520fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0500/0520/0520fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008675090/","http://www.loc.gov/item/2008675090/","http://www.loc.gov/pictures/item/2008675090/","http://hdl.loc.gov/loc.pnp/bbc.0520f","http://www.loc.gov/resource/bbc.0520f/","http://lccn.loc.gov/2008675090","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675091/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clark (team member)","omaha","minor league","pitcher","albumen prints","baseball cards","","","","","","461","bbc","catalog","baseball-cards","","[Clark, Omaha Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1887","","LOT 13163-05, no. 449 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675091/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0521f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0521f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0520/0521ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0520/0521fr.jpg#h=640&w=343","//cdn.loc.gov/service/pnp/bbc/0500/0520/0521fv.jpg#h=1024&w=549","http://www.loc.gov/pictures/collection/bbc/item/2008675091/","http://www.loc.gov/item/2008675091/","http://www.loc.gov/pictures/item/2008675091/","http://hdl.loc.gov/loc.pnp/bbc.0521f","http://www.loc.gov/resource/bbc.0521f/","http://lccn.loc.gov/2008675091","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686451/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","darling, del (team member)","chicago white stockings","chicago","national league","catcher","albumen prints","baseball cards","","","","","462","bbc","catalog","baseball-cards","","[Dell Darling, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 45 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686451/","False","//cdn.loc.gov/service/pnp/bbc/0100/0110/0117f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0110/0117f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0100/0110/0117ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0100/0110/0117fr.jpg#h=640&w=344","//cdn.loc.gov/service/pnp/bbc/0100/0110/0117fv.jpg#h=1024&w=550","http://www.loc.gov/pictures/collection/bbc/item/2007686451/","http://www.loc.gov/item/2007686451/","http://www.loc.gov/pictures/item/2007686451/","http://hdl.loc.gov/loc.pnp/bbc.0117f","http://www.loc.gov/resource/bbc.0117f/","http://lccn.loc.gov/2007686451","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675200/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","clark (team member)","omaha","minor league","pitcher","albumen prints","baseball cards","","","","","","463","bbc","catalog","baseball-cards","","[Clark, Omaha Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 450 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675200/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0522f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0522f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0500/0520/0522ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0500/0520/0522fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0500/0520/0522fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008675200/","http://www.loc.gov/item/2008675200/","http://www.loc.gov/pictures/item/2008675200/","http://hdl.loc.gov/loc.pnp/bbc.0522f","http://www.loc.gov/resource/bbc.0522f/","http://lccn.loc.gov/2008675200","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675201/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kennedy, ted (team member)","omaha","minor league","pitcher","albumen prints","baseball cards","","","","","","464","bbc","catalog","baseball-cards","","[Ted Kennedy, Omaha Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 451 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675201/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0523f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0523f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0520/0523ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0520/0523fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0500/0520/0523fv.jpg#h=1024&w=554","http://www.loc.gov/pictures/collection/bbc/item/2008675201/","http://www.loc.gov/item/2008675201/","http://www.loc.gov/pictures/item/2008675201/","http://hdl.loc.gov/loc.pnp/bbc.0523f","http://www.loc.gov/resource/bbc.0523f/","http://lccn.loc.gov/2008675201","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675202/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","nichols (team member)","omaha","minor league","pitcher","albumen prints","baseball cards","","","","","","465","bbc","catalog","baseball-cards","","[Nichols, Omaha Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 452 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675202/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0524f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0524f_150px.jpg#h=150&w=75","//cdn.loc.gov/service/pnp/bbc/0500/0520/0524ft.gif#h=150&w=75","//cdn.loc.gov/service/pnp/bbc/0500/0520/0524fr.jpg#h=640&w=321","//cdn.loc.gov/service/pnp/bbc/0500/0520/0524fv.jpg#h=1024&w=514","http://www.loc.gov/pictures/collection/bbc/item/2008675202/","http://www.loc.gov/item/2008675202/","http://www.loc.gov/pictures/item/2008675202/","http://hdl.loc.gov/loc.pnp/bbc.0524f","http://www.loc.gov/resource/bbc.0524f/","http://lccn.loc.gov/2008675202","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675203/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","allen, bob (team member)","pittsburgh","minor league","shortstop","albumen prints","baseball cards","","","","","","466","bbc","catalog","baseball-cards","","[Bob Allen, Pittsburgh Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 453 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675203/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0525f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0525f_150px.jpg#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0520/0525ft.gif#h=150&w=81","//cdn.loc.gov/service/pnp/bbc/0500/0520/0525fr.jpg#h=640&w=346","//cdn.loc.gov/service/pnp/bbc/0500/0520/0525fv.jpg#h=1024&w=553","http://www.loc.gov/pictures/collection/bbc/item/2008675203/","http://www.loc.gov/item/2008675203/","http://www.loc.gov/pictures/item/2008675203/","http://hdl.loc.gov/loc.pnp/bbc.0525f","http://www.loc.gov/resource/bbc.0525f/","http://lccn.loc.gov/2008675203","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675204/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","glenn, mouse (team member)","sioux city","minor league","left fielder","albumen prints","baseball cards","","","","","","467","bbc","catalog","baseball-cards","","[Mouse Glenn, Sioux City Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 454 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675204/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0526f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0526f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0520/0526ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0520/0526fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0500/0520/0526fv.jpg#h=1024&w=562","http://www.loc.gov/pictures/collection/bbc/item/2008675204/","http://www.loc.gov/item/2008675204/","http://www.loc.gov/pictures/item/2008675204/","http://hdl.loc.gov/loc.pnp/bbc.0526f","http://www.loc.gov/resource/bbc.0526f/","http://lccn.loc.gov/2008675204","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675205/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hellman, tony (team member)","sioux city","minor league","catcher","albumen prints","baseball cards","","","","","","468","bbc","catalog","baseball-cards","","[Tony Hellman, Sioux City Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 455 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675205/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0527f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0527f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0520/0527ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0520/0527fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0500/0520/0527fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008675205/","http://www.loc.gov/item/2008675205/","http://www.loc.gov/pictures/item/2008675205/","http://hdl.loc.gov/loc.pnp/bbc.0527f","http://www.loc.gov/resource/bbc.0527f/","http://lccn.loc.gov/2008675205","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675206/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","hungler (team member)","sioux city","minor league","pitcher","albumen prints","baseball cards","","","","","","469","bbc","catalog","baseball-cards","","[Hungler, Sioux City Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 456 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675206/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0528f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0528f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0520/0528ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0520/0528fr.jpg#h=640&w=337","//cdn.loc.gov/service/pnp/bbc/0500/0520/0528fv.jpg#h=1024&w=540","http://www.loc.gov/pictures/collection/bbc/item/2008675206/","http://www.loc.gov/item/2008675206/","http://www.loc.gov/pictures/item/2008675206/","http://hdl.loc.gov/loc.pnp/bbc.0528f","http://www.loc.gov/resource/bbc.0528f/","http://lccn.loc.gov/2008675206","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675207/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","powell (team member)","sioux city","minor league","first baseman","albumen prints","baseball cards","","","","","","470","bbc","catalog","baseball-cards","","[Powell, Sioux City Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 457 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675207/","False","//cdn.loc.gov/service/pnp/bbc/0500/0520/0529f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0520/0529f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0520/0529ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0520/0529fr.jpg#h=640&w=358","//cdn.loc.gov/service/pnp/bbc/0500/0520/0529fv.jpg#h=1024&w=573","http://www.loc.gov/pictures/collection/bbc/item/2008675207/","http://www.loc.gov/item/2008675207/","http://www.loc.gov/pictures/item/2008675207/","http://hdl.loc.gov/loc.pnp/bbc.0529f","http://www.loc.gov/resource/bbc.0529f/","http://lccn.loc.gov/2008675207","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675208/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","weber, count (team member)","sioux city","minor league","pitcher","albumen prints","baseball cards","","","","","","471","bbc","catalog","baseball-cards","","[Count Weber, Sioux City Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 458 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675208/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0530f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0530f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0530ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0530fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0500/0530/0530fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008675208/","http://www.loc.gov/item/2008675208/","http://www.loc.gov/pictures/item/2008675208/","http://hdl.loc.gov/loc.pnp/bbc.0530f","http://www.loc.gov/resource/bbc.0530f/","http://lccn.loc.gov/2008675208","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675209/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","klopf, august (team member)","st. joseph","minor league","pitcher","albumen prints","baseball cards","","","","","","472","bbc","catalog","baseball-cards","","[Klopf, St. Joseph Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 459 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675209/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0531f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0531f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0531ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0531fr.jpg#h=640&w=350","//cdn.loc.gov/service/pnp/bbc/0500/0530/0531fv.jpg#h=1024&w=560","http://www.loc.gov/pictures/collection/bbc/item/2008675209/","http://www.loc.gov/item/2008675209/","http://www.loc.gov/pictures/item/2008675209/","http://hdl.loc.gov/loc.pnp/bbc.0531f","http://www.loc.gov/resource/bbc.0531f/","http://lccn.loc.gov/2008675209","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2007686452/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","duffy, hugh (team member)","chicago white stockings","chicago","national league","shortstop","albumen prints","baseball cards","","","","","473","bbc","catalog","baseball-cards","","[Hugh Duffy, Chicago White Stockings, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:39:04.294Z","pictures","catalog","2016-05-17T21:36:22.758Z","1887","","LOT 13163-05, no. 46 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2007686452/","False","//cdn.loc.gov/service/pnp/bbc/0100/0110/0118f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0100/0110/0118f_150px.jpg#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0100/0110/0118ft.gif#h=150&w=77","//cdn.loc.gov/service/pnp/bbc/0100/0110/0118fr.jpg#h=640&w=329","//cdn.loc.gov/service/pnp/bbc/0100/0110/0118fv.jpg#h=1024&w=526","http://www.loc.gov/pictures/collection/bbc/item/2007686452/","http://www.loc.gov/item/2007686452/","http://www.loc.gov/pictures/item/2007686452/","http://hdl.loc.gov/loc.pnp/bbc.0118f","http://www.loc.gov/resource/bbc.0118f/","http://lccn.loc.gov/2007686452","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675210/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","knell, philip (team member)","st. joseph","minor league","pitcher","albumen prints","baseball cards","","","","","","474","bbc","catalog","baseball-cards","","[Philip Knell, St. Joseph Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 460 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675210/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0532f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0532f_150px.jpg#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0530/0532ft.gif#h=150&w=80","//cdn.loc.gov/service/pnp/bbc/0500/0530/0532fr.jpg#h=640&w=342","//cdn.loc.gov/service/pnp/bbc/0500/0530/0532fv.jpg#h=1024&w=547","http://www.loc.gov/pictures/collection/bbc/item/2008675210/","http://www.loc.gov/item/2008675210/","http://www.loc.gov/pictures/item/2008675210/","http://hdl.loc.gov/loc.pnp/bbc.0532f","http://www.loc.gov/resource/bbc.0532f/","http://lccn.loc.gov/2008675210","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675211/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","mcvey, george (team member)","st. joseph","minor league","catcher","albumen prints","baseball cards","","","","","","475","bbc","catalog","baseball-cards","","[George McVey, St. Joseph Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 461 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675211/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0533f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0533f_150px.jpg#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0530/0533ft.gif#h=150&w=79","//cdn.loc.gov/service/pnp/bbc/0500/0530/0533fr.jpg#h=640&w=337","//cdn.loc.gov/service/pnp/bbc/0500/0530/0533fv.jpg#h=1024&w=540","http://www.loc.gov/pictures/collection/bbc/item/2008675211/","http://www.loc.gov/item/2008675211/","http://www.loc.gov/pictures/item/2008675211/","http://hdl.loc.gov/loc.pnp/bbc.0533f","http://www.loc.gov/resource/bbc.0533f/","http://lccn.loc.gov/2008675211","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675212/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","schellhasse, al (team member)","st. joseph","minor league","catcher","albumen prints","baseball cards","","","","","","476","bbc","catalog","baseball-cards","","[Schellhasse, St. Joseph Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 462 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675212/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0534f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0534f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0534ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0500/0530/0534fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0500/0530/0534fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008675212/","http://www.loc.gov/item/2008675212/","http://www.loc.gov/pictures/item/2008675212/","http://hdl.loc.gov/loc.pnp/bbc.0534f","http://www.loc.gov/resource/bbc.0534f/","http://lccn.loc.gov/2008675212","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675213/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","whitney, g. (team member)","st. joseph","minor league","third baseman","albumen prints","baseball cards","","","","","","477","bbc","catalog","baseball-cards","","[G. Whitney, St. Joseph Team, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 463 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675213/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0535f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0535f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0535ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0535fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0500/0530/0535fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008675213/","http://www.loc.gov/item/2008675213/","http://www.loc.gov/pictures/item/2008675213/","http://hdl.loc.gov/loc.pnp/bbc.0535f","http://www.loc.gov/resource/bbc.0535f/","http://lccn.loc.gov/2008675213","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675214/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","alcott, c. (team member)","st. louis whites","st. louis","minor league","third baseman","albumen prints","baseball cards","","","","","478","bbc","catalog","baseball-cards","","[C. Alcott, St. Louis Whites, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 464 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675214/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0536f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0536f_150px.jpg#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0536ft.gif#h=150&w=82","//cdn.loc.gov/service/pnp/bbc/0500/0530/0536fr.jpg#h=640&w=351","//cdn.loc.gov/service/pnp/bbc/0500/0530/0536fv.jpg#h=1024&w=561","http://www.loc.gov/pictures/collection/bbc/item/2008675214/","http://www.loc.gov/item/2008675214/","http://www.loc.gov/pictures/item/2008675214/","http://hdl.loc.gov/loc.pnp/bbc.0536f","http://www.loc.gov/resource/bbc.0536f/","http://lccn.loc.gov/2008675214","","","","","",""
"False","photo, print, drawing","goodwin & co.","http://www.loc.gov/item/2008675215/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","alcott, c. (team member)","st. louis whites","st. louis","minor league","third baseman","albumen prints","baseball cards","","","","","479","bbc","catalog","baseball-cards","","[C. Alcott, St. Louis Whites, baseball card portrait]","image","","","","image/gif","image/jpg","image/tif","image/jpeg","True","1 photographic print : albumen.","2016-05-17T21:40:00.587Z","pictures","catalog","2016-05-17T21:36:26.353Z","1887","","LOT 13163-05, no. 465 [P&P]","Old Judge (N172)","1887-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675215/","False","//cdn.loc.gov/service/pnp/bbc/0500/0530/0537f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0500/0530/0537f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0530/0537ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0500/0530/0537fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0500/0530/0537fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008675215/","http://www.loc.gov/item/2008675215/","http://www.loc.gov/pictures/item/2008675215/","http://hdl.loc.gov/loc.pnp/bbc.0537f","http://www.loc.gov/resource/bbc.0537f/","http://lccn.loc.gov/2008675215","","","","","",""
