"access_restricted","site__001","site__002","original_format__001","original_format__002","contributor__001","contributor__002","contributor__003","contributor__004","contributor__005","contributor__006","id","partof__001","partof__002","partof__003","partof__004","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","subject__011","subject__012","subject__013","index","group__001","group__002","group__003","group__004","title","segments__url","segments__count","segments__link","online_format__-","location__001","location__002","location__003","location__004","location__005","location__006","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","extract_timestamp","date","shelf_id","count","other_title__001","other_title__002","other_title__003","dates__001","dates__002","dates__003","dates__004","dates__005","dates__006","dates__007","dates__008","dates__009","dates__010","language__001","language__002","language__003","url","items","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009"
"False","performingarts","","notated music","","williamson, d. brainerd","beckel, james g.","","","","","http://www.loc.gov/item/ihas.200033289/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","96","ihas/mets","performingarts","","","At the game of ball","https://www.loc.gov/resource/ihas.200033289.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033289.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p.,  10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033289","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033289/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033289/0001.tif/182","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033289/0001.tif/182#h=235&w=182","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033289/0001.tif/1463#h=1887&w=1463","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033289/0001.tif/2927#h=3774&w=2927","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033289/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033289/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033289","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033289))","http://www.loc.gov/item/ihas.200033289/","http://www.loc.gov/resource/ihas.200033289.0/","http://www.loc.gov/item/ihas.200033289","http://www.loc.gov/resource/ihas.200033289","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033289))"
"False","performingarts","","notated music","","van tassel, horace","","","","","","http://www.loc.gov/item/ihas.200033290/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","97","ihas/mets","performingarts","","","The  Atlantic polka","https://www.loc.gov/resource/ihas.200033290.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033290.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p.,  10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033290","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033290/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033290/0001.tif/184","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033290/0001.tif/184#h=239&w=184","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033290/0001.tif/1478#h=1913&w=1478","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033290/0001.tif/2956#h=3827&w=2956","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033290/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033290/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033290","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033290))","http://www.loc.gov/item/ihas.200033290/","http://www.loc.gov/resource/ihas.200033290.0/","http://www.loc.gov/item/ihas.200033290","http://www.loc.gov/resource/ihas.200033290","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033290))"
"False","performingarts","","notated music","","world music publishing corporation","gold, jeremy","graff, george jr.","","","","http://www.loc.gov/item/ihas.200033292/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","music division","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","98","ihas/mets","performingarts","","","Babe Ruth","https://www.loc.gov/resource/ihas.200033292.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033292.0/&fo=json&sb=shelf-id&st=gallery","image","new york city","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","sheet music |   4 p., 9 x 12 in. |   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","1922","http://www.loc.gov/item/ihas.200033292","","","","","1922-01-01T00:00:00Z","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033292/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033292/0001.tif/184","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033292/0001.tif/184#h=237&w=184","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033292/0001.tif/1473#h=1896&w=1473","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033292/0001.tif/2947#h=3793&w=2947","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033292/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033292/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033292","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033292))","http://www.loc.gov/item/ihas.200033292/","http://www.loc.gov/resource/ihas.200033292.0/","http://www.loc.gov/item/ihas.200033292","http://www.loc.gov/resource/ihas.200033292","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033292))"
"False","performingarts","","notated music","","mccarthy, joesph","tierney, harry","","","","","http://www.loc.gov/item/ihas.200033293/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","99","ihas/mets","performingarts","","","Babe Ruth","https://www.loc.gov/resource/ihas.200033293.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033293.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 9 x 12 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033293","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033293/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033293/0001.tif/172","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033293/0001.tif/172#h=228&w=172","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033293/0001.tif/1376#h=1831&w=1376","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033293/0001.tif/2753#h=3662&w=2753","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033293/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033293/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033293","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033293))","http://www.loc.gov/item/ihas.200033293/","http://www.loc.gov/resource/ihas.200033293.0/","http://www.loc.gov/item/ihas.200033293","http://www.loc.gov/resource/ihas.200033293","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033293))"
"False","performingarts","","notated music","","atkins, a.","trout, harry w.","","","","","http://www.loc.gov/item/ihas.200033294/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","100","ihas/mets","performingarts","","","Babe Ruth He is a home run guy","https://www.loc.gov/resource/ihas.200033294.0/","3","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033294.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   3 p., 9 x 12 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033294","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033294/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033294/0001.tif/179","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033294/0001.tif/179#h=238&w=179","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033294/0001.tif/1439#h=1906&w=1439","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033294/0001.tif/2879#h=3813&w=2879","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033294/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033294/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033294","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033294))","http://www.loc.gov/item/ihas.200033294/","http://www.loc.gov/resource/ihas.200033294.0/","http://www.loc.gov/item/ihas.200033294","http://www.loc.gov/resource/ihas.200033294","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033294))"
"False","performingarts","","notated music","","breen, harry","von tilzer, albert","","","","","http://www.loc.gov/item/ihas.200033295/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","101","ihas/mets","performingarts","","","Back to the bleachers for mine","https://www.loc.gov/resource/ihas.200033295.0/","3","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033295.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   3 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033295","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033295/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033295/0001.tif/208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033295/0001.tif/208#h=267&w=208","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033295/0001.tif/1669#h=2141&w=1669","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033295/0001.tif/3339#h=4282&w=3339","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033295/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033295/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033295","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033295))","http://www.loc.gov/item/ihas.200033295/","http://www.loc.gov/resource/ihas.200033295.0/","http://www.loc.gov/item/ihas.200033295","http://www.loc.gov/resource/ihas.200033295","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033295))"
"False","performingarts","","notated music","","baldwin, j. thomas","","","","","","http://www.loc.gov/item/ihas.200033296/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","102","ihas/mets","performingarts","","","Ball club march","https://www.loc.gov/resource/ihas.200033296.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033296.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033296","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033296/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033296/0001.tif/202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033296/0001.tif/202#h=262&w=202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033296/0001.tif/1623#h=2099&w=1623","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033296/0001.tif/3246#h=4199&w=3246","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033296/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033296/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033296","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033296))","http://www.loc.gov/item/ihas.200033296/","http://www.loc.gov/resource/ihas.200033296.0/","http://www.loc.gov/item/ihas.200033296","http://www.loc.gov/resource/ihas.200033296","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033296))"
"False","performingarts","","notated music","","brenton, burt","","","","","","http://www.loc.gov/item/ihas.200033297/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","103","ihas/mets","performingarts","","","The  ball player march Two step","https://www.loc.gov/resource/ihas.200033297.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033297.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033297","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033297/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033297/0001.tif/198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033297/0001.tif/198#h=260&w=198","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033297/0001.tif/1585#h=2083&w=1585","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033297/0001.tif/3170#h=4166&w=3170","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033297/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033297/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033297","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033297))","http://www.loc.gov/item/ihas.200033297/","http://www.loc.gov/resource/ihas.200033297.0/","http://www.loc.gov/item/ihas.200033297","http://www.loc.gov/resource/ihas.200033297","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033297))"
"False","performingarts","","notated music","","lewis, roger","brown, al. w.","","","","","http://www.loc.gov/item/ihas.200033298/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","104","ihas/mets","performingarts","","","Base-ball","https://www.loc.gov/resource/ihas.200033298.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033298.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033298","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033298/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033298/0001.tif/209","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033298/0001.tif/209#h=263&w=209","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033298/0001.tif/1678#h=2110&w=1678","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033298/0001.tif/3356#h=4220&w=3356","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033298/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033298/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033298","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033298))","http://www.loc.gov/item/ihas.200033298/","http://www.loc.gov/resource/ihas.200033298.0/","http://www.loc.gov/item/ihas.200033298","http://www.loc.gov/resource/ihas.200033298","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033298))"
"False","performingarts","","notated music","","the dockstaders","cragg, george a","","","","","http://www.loc.gov/item/ihas.200033299/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","105","ihas/mets","performingarts","","","Base ball","https://www.loc.gov/resource/ihas.200033299.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033299.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033299","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033299/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033299/0001.tif/210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033299/0001.tif/210#h=267&w=210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033299/0001.tif/1681#h=2143&w=1681","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033299/0001.tif/3363#h=4287&w=3363","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033299/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033299/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033299","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033299))","http://www.loc.gov/item/ihas.200033299/","http://www.loc.gov/resource/ihas.200033299.0/","http://www.loc.gov/item/ihas.200033299","http://www.loc.gov/resource/ihas.200033299","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033299))"
"False","performingarts","","notated music","","gilchrist, david e.","","","","","","http://www.loc.gov/item/ihas.200033300/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","106","ihas/mets","performingarts","","","Base ball","https://www.loc.gov/resource/ihas.200033300.0/","4","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033300.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   4 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033300","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033300/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033300/0001.tif/210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033300/0001.tif/210#h=261&w=210","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033300/0001.tif/1686#h=2089&w=1686","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033300/0001.tif/3373#h=4179&w=3373","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033300/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033300/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033300","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033300))","http://www.loc.gov/item/ihas.200033300/","http://www.loc.gov/resource/ihas.200033300.0/","http://www.loc.gov/item/ihas.200033300","http://www.loc.gov/resource/ihas.200033300","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033300))"
"False","performingarts","","notated music","","martin, eugene","","","","","","http://www.loc.gov/item/ihas.200033301/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","107","ihas/mets","performingarts","","","Base ball","https://www.loc.gov/resource/ihas.200033301.0/","5","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033301.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   5 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033301","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033301/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033301/0001.tif/201","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033301/0001.tif/201#h=264&w=201","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033301/0001.tif/1614#h=2116&w=1614","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033301/0001.tif/3228#h=4233&w=3228","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033301/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033301/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033301","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033301))","http://www.loc.gov/item/ihas.200033301/","http://www.loc.gov/resource/ihas.200033301.0/","http://www.loc.gov/item/ihas.200033301","http://www.loc.gov/resource/ihas.200033301","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033301))"
"False","performingarts","","notated music","","simonis, edmund","scott, genevieve","","","","","http://www.loc.gov/item/ihas.200033302/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","108","ihas/mets","performingarts","","","Base-ball","https://www.loc.gov/resource/ihas.200033302.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033302.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033302","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033302/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033302/0001.tif/212","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033302/0001.tif/212#h=267&w=212","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033302/0001.tif/1701#h=2141&w=1701","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033302/0001.tif/3402#h=4282&w=3402","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033302/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033302/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033302","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033302))","http://www.loc.gov/item/ihas.200033302/","http://www.loc.gov/resource/ihas.200033302.0/","http://www.loc.gov/item/ihas.200033302","http://www.loc.gov/resource/ihas.200033302","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033302))"
"False","performingarts","","notated music","","evans, juan g.","","","","","","http://www.loc.gov/item/ihas.200033305/","the library of congress celebrates the songs of america","performing arts encyclopedia","baseball sheet music","","baseball","songs and music","popular songs of the day","work and industry","progressive era to new era","sports and leisure","","","","","","","","109","ihas/mets","performingarts","","","Base ball Cake walk","https://www.loc.gov/resource/ihas.200033305.0/","6","https://www.loc.gov/collections/baseball-sheet-music/?at=results&c=119&fa=segmentof:ihas.200033305.0/&fo=json&sb=shelf-id&st=gallery","image","","","","","","","image/tiff","image/jpg","application/json+dzi","image/jpeg","True","Sheet music |   6 p., 10 1/2 x 14 in. |   Sheet Music (Form).   Sheet Music (Form).","2017-10-13T18:53:44.602Z","2017-03-15T17:02:51.170Z","","http://www.loc.gov/item/ihas.200033305","","","","","","","","","","","","","","","","","","https://www.loc.gov/item/ihas.200033305/","","True","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033305/0001.tif/202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033305/0001.tif/202#h=255&w=202","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033305/0001.tif/1617#h=2046&w=1617","//lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200033305/0001.tif/3234#h=4092&w=3234","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033305/","http://lcweb2.loc.gov/diglib/ihas/loc.natlib.ihas.200033305/default.html","http://hdl.loc.gov/loc.natlib/ihas.200033305","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033305))","http://www.loc.gov/item/ihas.200033305/","http://www.loc.gov/resource/ihas.200033305.0/","http://www.loc.gov/item/ihas.200033305","http://www.loc.gov/resource/ihas.200033305","http://memory.loc.gov/cgi-bin/query/r?ammem/AMALL:@field(NUMBER+@band(ihas+200033305))"
