"access_restricted","original_format__-","contributor__-","id","partof__001","partof__002","partof__003","partof__004","partof__005","partof__006","subject__001","subject__002","subject__003","subject__004","subject__005","subject__006","subject__007","subject__008","subject__009","subject__010","index","group__001","group__002","group__003","title","online_format__-","mime_type__001","mime_type__002","mime_type__003","mime_type__004","digitized","description__-","timestamp","site__001","site__002","extract_timestamp","date","shelf_id","other_title__-","dates__-","language__-","url","hassegments","image_url__001","image_url__002","image_url__003","image_url__004","image_url__005","aka__001","aka__002","aka__003","aka__004","aka__005","aka__006","aka__007","aka__008","aka__009","aka__010","aka__011","aka__012"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676429/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","kleinow, red (team member)","boston red sox","boston","american league","catcher","baseball cards","relief prints","color","","","798","bbc","catalog","baseball-cards","[Red Kleinow, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 206 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676429/","False","//cdn.loc.gov/service/pnp/bbc/0800/0870/0875f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0870/0875f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0870/0875ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0870/0875fr.jpg#h=640&w=362","//cdn.loc.gov/service/pnp/bbc/0800/0870/0875fv.jpg#h=1024&w=580","http://www.loc.gov/pictures/collection/bbc/item/2008676429/","http://hdl.loc.gov/loc.pnp/bbc.0875b","http://www.loc.gov/item/2008676429/","http://www.loc.gov/pictures/item/2008676429/","http://hdl.loc.gov/loc.pnp/bbc.0875f","http://www.loc.gov/resource/bbc.0875f/","http://www.loc.gov/resource/bbc.0875b/","http://lccn.loc.gov/2008676429","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676430/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","lord, harry (team member)","boston red sox","boston","american league","third baseman","baseball cards","relief prints","color","","","799","bbc","catalog","baseball-cards","[Harry Lord, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 207 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676430/","False","//cdn.loc.gov/service/pnp/bbc/0800/0870/0876f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0870/0876f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0870/0876ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0870/0876fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0800/0870/0876fv.jpg#h=1024&w=569","http://www.loc.gov/pictures/collection/bbc/item/2008676430/","http://hdl.loc.gov/loc.pnp/bbc.0876b","http://www.loc.gov/item/2008676430/","http://www.loc.gov/pictures/item/2008676430/","http://hdl.loc.gov/loc.pnp/bbc.0876f","http://www.loc.gov/resource/bbc.0876f/","http://www.loc.gov/resource/bbc.0876b/","http://lccn.loc.gov/2008676430","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676431/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","niles, harry (team member)","boston red sox","boston","american league","left fielder","baseball cards","relief prints","color","","","800","bbc","catalog","baseball-cards","[Harry Niles, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 208 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676431/","False","//cdn.loc.gov/service/pnp/bbc/0800/0870/0877f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0870/0877f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0870/0877ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0870/0877fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0800/0870/0877fv.jpg#h=1024&w=577","http://www.loc.gov/pictures/collection/bbc/item/2008676431/","http://hdl.loc.gov/loc.pnp/bbc.0877b","http://www.loc.gov/item/2008676431/","http://www.loc.gov/pictures/item/2008676431/","http://hdl.loc.gov/loc.pnp/bbc.0877f","http://www.loc.gov/resource/bbc.0877f/","http://www.loc.gov/resource/bbc.0877b/","http://lccn.loc.gov/2008676431","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676432/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","speaker, tris (team member)","boston red sox","boston","american league","center fielder","baseball cards","relief prints","color","","","801","bbc","catalog","baseball-cards","[Tris Speaker, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 209 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676432/","False","//cdn.loc.gov/service/pnp/bbc/0800/0870/0878f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0870/0878f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0870/0878ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0870/0878fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0800/0870/0878fv.jpg#h=1024&w=572","http://www.loc.gov/pictures/collection/bbc/item/2008676432/","http://hdl.loc.gov/loc.pnp/bbc.0878b","http://www.loc.gov/item/2008676432/","http://www.loc.gov/pictures/item/2008676432/","http://hdl.loc.gov/loc.pnp/bbc.0878f","http://www.loc.gov/resource/bbc.0878f/","http://www.loc.gov/resource/bbc.0878b/","http://lccn.loc.gov/2008676432","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675097/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burch, al (team member)","brooklyn superbas","brooklyn","national league","outfielder","brooklyn dodgers","baseball cards","relief prints","color","","802","bbc","catalog","baseball-cards","[Al Burch, Brooklyn Superbas/Brooklyn Dodgers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1909","LOT 13163-18, no. 21 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675097/","False","//cdn.loc.gov/service/pnp/bbc/0600/0690/0690f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0690/0690f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0690ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0600/0690/0690fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0600/0690/0690fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2008675097/","http://hdl.loc.gov/loc.pnp/bbc.0690b","http://hdl.loc.gov/loc.pnp/cph.3g07045","http://www.loc.gov/item/2008675097/","http://www.loc.gov/pictures/item/2008675097/","http://hdl.loc.gov/loc.pnp/bbc.0690f","http://hdl.loc.gov/loc.pnp/cph.3g07001","http://www.loc.gov/resource/bbc.0690f/","http://www.loc.gov/resource/bbc.0690b/","http://www.loc.gov/resource/cph.3g07001/","http://www.loc.gov/resource/cph.3g07045/","http://lccn.loc.gov/2008675097"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676433/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","spencer, tubby (team member)","boston red sox","boston","american league","catcher","baseball cards","relief prints","color","","","803","bbc","catalog","baseball-cards","[Tubby Spencer, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 210 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676433/","False","//cdn.loc.gov/service/pnp/bbc/0800/0870/0879f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0870/0879f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0870/0879ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0870/0879fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0800/0870/0879fv.jpg#h=1024&w=585","http://www.loc.gov/pictures/collection/bbc/item/2008676433/","http://hdl.loc.gov/loc.pnp/bbc.0879b","http://www.loc.gov/item/2008676433/","http://www.loc.gov/pictures/item/2008676433/","http://hdl.loc.gov/loc.pnp/bbc.0879f","http://www.loc.gov/resource/bbc.0879f/","http://www.loc.gov/resource/bbc.0879b/","http://lccn.loc.gov/2008676433","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676434/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stahl, jake (team member)","boston red sox","boston","american league","first baseman","baseball cards","relief prints","color","","","804","bbc","catalog","baseball-cards","[Jake Stahl, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 211 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676434/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0880f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0880f_150px.jpg#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0800/0880/0880ft.gif#h=150&w=87","//cdn.loc.gov/service/pnp/bbc/0800/0880/0880fr.jpg#h=640&w=370","//cdn.loc.gov/service/pnp/bbc/0800/0880/0880fv.jpg#h=1024&w=592","http://www.loc.gov/pictures/collection/bbc/item/2008676434/","http://hdl.loc.gov/loc.pnp/bbc.0880b","http://www.loc.gov/item/2008676434/","http://www.loc.gov/pictures/item/2008676434/","http://hdl.loc.gov/loc.pnp/bbc.0880f","http://www.loc.gov/resource/bbc.0880f/","http://www.loc.gov/resource/bbc.0880b/","http://lccn.loc.gov/2008676434","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676435/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","stahl, jake (team member)","boston red sox","boston","american league","first baseman","baseball cards","relief prints","color","","","805","bbc","catalog","baseball-cards","[Jake Stahl, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 212 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676435/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0881f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0881f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0881ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0881fr.jpg#h=640&w=360","//cdn.loc.gov/service/pnp/bbc/0800/0880/0881fv.jpg#h=1024&w=576","http://www.loc.gov/pictures/collection/bbc/item/2008676435/","http://hdl.loc.gov/loc.pnp/bbc.0881b","http://www.loc.gov/item/2008676435/","http://www.loc.gov/pictures/item/2008676435/","http://hdl.loc.gov/loc.pnp/bbc.0881f","http://www.loc.gov/resource/bbc.0881f/","http://www.loc.gov/resource/bbc.0881b/","http://lccn.loc.gov/2008676435","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676436/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wagner, heinie (team member)","boston red sox","boston","american league","shortstop","baseball cards","relief prints","color","","","806","bbc","catalog","baseball-cards","[Heinie Wagner, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 213 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676436/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0882f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0882f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0882ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0882fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0880/0882fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008676436/","http://hdl.loc.gov/loc.pnp/bbc.0882b","http://www.loc.gov/item/2008676436/","http://www.loc.gov/pictures/item/2008676436/","http://hdl.loc.gov/loc.pnp/bbc.0882f","http://www.loc.gov/resource/bbc.0882f/","http://www.loc.gov/resource/bbc.0882b/","http://lccn.loc.gov/2008676436","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676437/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","wagner, heinie (team member)","boston red sox","boston","american league","shortstop","baseball cards","relief prints","color","","","807","bbc","catalog","baseball-cards","[Heinie Wagner, Boston Red Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 214 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676437/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0883f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0883f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0880/0883ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0880/0883fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0800/0880/0883fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676437/","http://hdl.loc.gov/loc.pnp/bbc.0883b","http://www.loc.gov/item/2008676437/","http://www.loc.gov/pictures/item/2008676437/","http://hdl.loc.gov/loc.pnp/bbc.0883f","http://www.loc.gov/resource/bbc.0883f/","http://www.loc.gov/resource/bbc.0883b/","http://lccn.loc.gov/2008676437","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676438/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","atz, jake (team member)","chicago white sox","chicago","american league","second baseman","baseball cards","relief prints","color","","","808","bbc","catalog","baseball-cards","[Jake Atz, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 215 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676438/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0884f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0884f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0880/0884ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0880/0884fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0800/0880/0884fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008676438/","http://hdl.loc.gov/loc.pnp/bbc.0884b","http://www.loc.gov/item/2008676438/","http://www.loc.gov/pictures/item/2008676438/","http://hdl.loc.gov/loc.pnp/bbc.0884f","http://www.loc.gov/resource/bbc.0884f/","http://www.loc.gov/resource/bbc.0884b/","http://lccn.loc.gov/2008676438","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676439/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","burns, bill (team member)","chicago white sox","chicago","american league","pitcher","baseball cards","relief prints","color","","","809","bbc","catalog","baseball-cards","[Bill Burns, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 216 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676439/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0885f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0885f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0885ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0885fr.jpg#h=640&w=357","//cdn.loc.gov/service/pnp/bbc/0800/0880/0885fv.jpg#h=1024&w=571","http://www.loc.gov/pictures/collection/bbc/item/2008676439/","http://hdl.loc.gov/loc.pnp/bbc.0885b","http://www.loc.gov/item/2008676439/","http://www.loc.gov/pictures/item/2008676439/","http://hdl.loc.gov/loc.pnp/bbc.0885f","http://www.loc.gov/resource/bbc.0885f/","http://www.loc.gov/resource/bbc.0885b/","http://lccn.loc.gov/2008676439","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676440/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","davis, george (team member)","chicago white sox","chicago","american league","first baseman","baseball cards","relief prints","color","","","810","bbc","catalog","baseball-cards","[G. Davis, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 217 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676440/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0886f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0886f_150px.jpg#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0880/0886ft.gif#h=150&w=86","//cdn.loc.gov/service/pnp/bbc/0800/0880/0886fr.jpg#h=640&w=365","//cdn.loc.gov/service/pnp/bbc/0800/0880/0886fv.jpg#h=1024&w=584","http://www.loc.gov/pictures/collection/bbc/item/2008676440/","http://hdl.loc.gov/loc.pnp/bbc.0886b","http://www.loc.gov/item/2008676440/","http://www.loc.gov/pictures/item/2008676440/","http://hdl.loc.gov/loc.pnp/bbc.0886f","http://www.loc.gov/resource/bbc.0886f/","http://www.loc.gov/resource/bbc.0886b/","http://lccn.loc.gov/2008676440","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676441/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","donahue, jiggs (team member)","chicago white sox","chicago","american league","first baseman","baseball cards","relief prints","color","","","811","bbc","catalog","baseball-cards","[Donahue, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 218 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676441/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0887f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0887f_150px.jpg#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0880/0887ft.gif#h=150&w=85","//cdn.loc.gov/service/pnp/bbc/0800/0880/0887fr.jpg#h=640&w=361","//cdn.loc.gov/service/pnp/bbc/0800/0880/0887fv.jpg#h=1024&w=578","http://www.loc.gov/pictures/collection/bbc/item/2008676441/","http://hdl.loc.gov/loc.pnp/bbc.0887b","http://www.loc.gov/item/2008676441/","http://www.loc.gov/pictures/item/2008676441/","http://hdl.loc.gov/loc.pnp/bbc.0887f","http://www.loc.gov/resource/bbc.0887f/","http://www.loc.gov/resource/bbc.0887b/","http://lccn.loc.gov/2008676441","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676442/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dougherty, patsy (team member)","chicago white sox","chicago","american league","left fielder","baseball cards","relief prints","color","","","812","bbc","catalog","baseball-cards","[Patsy Dougherty, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 219 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676442/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0888f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0888f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0888ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0888fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0880/0888fv.jpg#h=1024&w=574","http://www.loc.gov/pictures/collection/bbc/item/2008676442/","http://hdl.loc.gov/loc.pnp/bbc.0888b","http://www.loc.gov/item/2008676442/","http://www.loc.gov/pictures/item/2008676442/","http://hdl.loc.gov/loc.pnp/bbc.0888f","http://www.loc.gov/resource/bbc.0888f/","http://www.loc.gov/resource/bbc.0888b/","http://lccn.loc.gov/2008676442","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008675098/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dahlen, bill (team member)","brooklyn dodgers","brooklyn","national league","shortstop","baseball cards","relief prints","color","","","813","bbc","catalog","baseball-cards","[Bill Dahlen, Brooklyn Dodgers, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:39:45.531Z","pictures","catalog","2016-05-17T21:36:24.711Z","1909","LOT 13163-18, no. 22 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008675098/","False","//cdn.loc.gov/service/pnp/bbc/0600/0690/0691f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0600/0690/0691f_150px.jpg#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0690/0691ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0600/0690/0691fr.jpg#h=640&w=355","//cdn.loc.gov/service/pnp/bbc/0600/0690/0691fv.jpg#h=1024&w=568","http://www.loc.gov/pictures/collection/bbc/item/2008675098/","http://hdl.loc.gov/loc.pnp/bbc.0691b","http://hdl.loc.gov/loc.pnp/cph.3g07044","http://www.loc.gov/item/2008675098/","http://www.loc.gov/pictures/item/2008675098/","http://hdl.loc.gov/loc.pnp/bbc.0691f","http://hdl.loc.gov/loc.pnp/cph.3g07018","http://www.loc.gov/resource/bbc.0691f/","http://www.loc.gov/resource/bbc.0691b/","http://www.loc.gov/resource/cph.3g07018/","http://www.loc.gov/resource/cph.3g07044/","http://lccn.loc.gov/2008675098"
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676443/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","dougherty, patsy (team member)","chicago white sox","chicago","american league","left fielder","baseball cards","relief prints","color","","","814","bbc","catalog","baseball-cards","[Patsy Dougherty, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 220 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676443/","False","//cdn.loc.gov/service/pnp/bbc/0800/0880/0889f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0880/0889ft.gif#h=150&w=83","//cdn.loc.gov/service/pnp/bbc/0800/0880/0889f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0880/0889fr.jpg#h=640&w=356","//cdn.loc.gov/service/pnp/bbc/0800/0880/0889fv.jpg#h=1024&w=570","http://www.loc.gov/pictures/collection/bbc/item/2008676443/","http://hdl.loc.gov/loc.pnp/bbc.0889b","http://www.loc.gov/item/2008676443/","http://www.loc.gov/pictures/item/2008676443/","http://hdl.loc.gov/loc.pnp/bbc.0889f","http://www.loc.gov/resource/bbc.0889f/","http://www.loc.gov/resource/bbc.0889b/","http://lccn.loc.gov/2008676443","","","",""
"False","photo, print, drawing","american tobacco company","http://www.loc.gov/item/2008676444/","prints and photographs division","baseball cards","american memory","lot 13163","baseball cards, 1887-1914","catalog","duffy, hugh (team member)","chicago white sox","chicago","american league","manager","baseball cards","relief prints","color","","","815","bbc","catalog","baseball-cards","[Hugh Duffy, Chicago White Sox, baseball card portrait]","image","image/gif","image/jpg","image/tif","image/jpeg","True","1 print : relief with halftone, color.","2016-05-17T21:40:14.561Z","pictures","catalog","2016-05-17T21:36:26.855Z","1909","LOT 13163-18, no. 221 [P&P]","White Borders (T206)","1909-01-01T00:00:00Z","english","https://www.loc.gov/item/2008676444/","False","//cdn.loc.gov/service/pnp/bbc/0800/0890/0890f_150px.jpg","//cdn.loc.gov/service/pnp/bbc/0800/0890/0890f_150px.jpg#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0890ft.gif#h=150&w=84","//cdn.loc.gov/service/pnp/bbc/0800/0890/0890fr.jpg#h=640&w=359","//cdn.loc.gov/service/pnp/bbc/0800/0890/0890fv.jpg#h=1024&w=575","http://www.loc.gov/pictures/collection/bbc/item/2008676444/","http://hdl.loc.gov/loc.pnp/bbc.0890b","http://www.loc.gov/item/2008676444/","http://www.loc.gov/pictures/item/2008676444/","http://hdl.loc.gov/loc.pnp/bbc.0890f","http://www.loc.gov/resource/bbc.0890f/","http://www.loc.gov/resource/bbc.0890b/","http://lccn.loc.gov/2008676444","","","",""
